id,day_night,university,department,category,major_area,course_type,grade,course_number,course_name,section,credits,theory_hours,practice_hours,professor,class_time,class_location,class_type
814,주간,ONSE대학,전기공학과,,전기공,전공선택,3,102750,전기기기(1),01,3,3,0,김병택,"(화)5(목)8,9",공대3-13101,대면
815,주간,ONSE대학,전기공학과,,전기공,전공선택,3,102797,전력전자및실험(1),01,3,2,2,이정효,"(화)8,9; (금)3,4",공대3-13120; 공대3-13125,대면
816,주간,ONSE대학,전기공학과,,전기공,전공선택,3,102875,전자회로및실험(1),01,3,2,2,김현섭,"(수)6,7; (월)6,7",공대3-13101; 공대3-13114(PC실),대면
817,주간,ONSE대학,전기공학과,,전기공,전공선택,3,102980,제어공학(1),01,3,3,0,김현섭,"(월)1,2(수)3",공대3-13120,대면
818,주간,ONSE대학,전기공학과,,전기공,전공선택,3,111213,전력공학및실험(1),01,3,2,2,김덕영,"(월)3,4; (화)6,7",공대3-13114(PC실); 공대3-13119,대면
819,주간,ONSE대학,전기공학과,,전기공,전공선택,3,111213,전력공학및실험(1),02,3,2,2,김덕영,"(월)8,9; (목)3,4",공대3-13114(PC실); 공대3-13119,대면
820,주간,ONSE대학,전기공학과,,전기공,전공선택,3,112048,전기수치계산및실습(1),01,3,2,2,안민철,"(수)1,2(목)1,2",공대3-13114(PC실),대면
821,주간,ONSE대학,전기공학과,,전기공,전공선택,4,102787,전력계통및실험,01,3,2,2,김덕영,"(목)6,7; (화)8,9",공대3-13114(PC실); 공대3-13119,대면
822,주간,ONSE대학,전기공학과,,전기공,전공선택,4,103296,초전도공학,01,3,3,0,안민철,"(월)2,3; (목)3",공대3-13101; 공대3-13120,대면
823,주간,ONSE대학,전기공학과,,전기공,전공선택,4,104026,현장실습(3),15,3,0,0,이정효,(토)1,공대3-13101,대면
824,주간,ONSE대학,전기공학과,,전기공,전공선택,4,107279,캡스톤디자인(1),07,3,2,2,김원구,"(수)6,7(목)8,9",공대3-13125,대면
825,주간,ONSE대학,전기공학과,,전기공,전공선택,4,107752,현장종합실습(1),12,15,0,0,이정효,(토)2,공대3-13101,대면
826,주간,ONSE대학,전기공학과,,전기공,전공선택,4,110604,전기설비및법규,01,3,3,0,김병택,"(월)6,7; (화)6",공대3-13101; 공대3-13120,대면
827,주간,ONSE대학,해양수산공공인재학과,,해양수산공공인재,전공필수,2,116320,수산생물,01,3,3,0,조현수,"(월)7,8(화)8",해대1-701714,대면
828,주간,ONSE대학,해양수산공공인재학과,,해양수산공공인재,전공필수,2,116321,해양생산기술론,01,3,3,0,황보규,"(화)5(목)2,3",해대1-701714,대면
829,주간,ONSE대학,해양수산공공인재학과,,해양수산공공인재,전공선택,2,103725,해사법규,01,3,3,0,채용예정,"(월)2,3(화)1",해대1-701714,대면
830,주간,ONSE대학,해양수산공공인재학과,,해양수산공공인재,전공선택,2,103728,해사영어,01,3,3,0,김민선,"(월)6(목)5,6",해대1-701714,대면
831,주간,ONSE대학,해양수산공공인재학과,,해양수산공공인재,전공선택,2,105208,선박운용학및실습,01,3,2,2,이상민,"(화)2,3; (수)2,3",해대1-701714; 해대1-701723,대면
832,주간,ONSE대학,해양수산공공인재학과,,해양수산공공인재,전공선택,2,110476,해양경찰학개론,01,3,3,0,정초영,"(월)5(수)6,7",해대1-701714,대면
833,주간,ONSE대학,해양수산공공인재학과,,해양수산공공인재,전공선택,3,101687,수산자원학,01,3,3,0,조현수,"(수)1,2(금)4",원격강의,비대면
834,주간,ONSE대학,해양수산공공인재학과,,해양수산공공인재,전공선택,3,103060,종합승선실습,01,2,0,4,김민선,"(월)10,11,12,13",집중강의(해림호),대면
835,주간,ONSE대학,해양수산공공인재학과,,해양수산공공인재,전공선택,3,110631,선화운송론,01,2,2,0,채용예정,"(화)7,8",해림호-1,대면
836,주간,ONSE대학,해양수산공공인재학과,,해양수산공공인재,전공선택,3,114271,국제항해실습,01,4,0,8,김민선,"(화)10,11,12,13(수)10,11,12,13",집중강의(해림호),대면
837,주간,ONSE대학,해양수산공공인재학과,,해양수산공공인재,전공선택,3,115521,전파천문항해학및실습,01,3,2,2,채용예정,"(월)5,6; (화)5,6",해대1-701715; 해림호-1,대면
838,주간,ONSE대학,해양수산공공인재학과,,해양수산공공인재,전공선택,3,116325,어업시스템학,01,3,3,0,황보규,"(월)7; (수)6,7",해대1-701715; 해림호-1,대면
839,주간,ONSE대학,해양수산공공인재학과,,해양수산공공인재,전공선택,4,107752,현장종합실습(1),13,15,0,0,이상민,(토)5,산업체-기관,대면
840,주간,ONSE대학,해양수산공공인재학과,,해양수산공공인재,전공선택,4,109620,캡스톤디자인,02,1,0,2,황보규,"(월)1,2",해대1-701715,대면
841,주간,ONSE대학,해양수산공공인재학과,,해양수산공공인재,전공선택,4,110637,해양오염방제론,01,2,2,0,채용예정,"(금)7,8",해대1-701715,대면
842,주간,ONSE대학,해양수산공공인재학과,,해양수산공공인재,전공선택,4,114683,리더십및팀워크,01,1,0,2,이상민,"(목)3,4",해대1-701715,대면
843,주간,ONSE대학,해양수산공공인재학과,,해양수산공공인재,전공선택,4,115845,자율운항선박개론,01,2,2,0,이상민,"(금)5,6",해대1-701715,대면
844,주간,ONSE대학,해양수산공공인재학과,,해양수산공공인재,전공선택,4,116329,수산경영,01,3,3,0,채용예정,"(월)3,4(수)1",해대1-701715,대면
845,주간,ONSE대학,토목공학과,,토목공,전공필수,1,103400,토목공학개론,01,2,2,0,이창경,"(화)6,7",공대4-6406,대면
846,주간,ONSE대학,토목공학과,,토목공,전공필수,1,103400,토목공학개론,02,2,2,0,김형주,"(화)8,9",공대4-6406,대면
847,주간,ONSE대학,토목공학과,,토목공,전공필수,1,110068,창의적설계입문,01,2,1,2,박대욱,"(월)8(화)8,9",공대4-6409,대면
848,주간,ONSE대학,토목공학과,,토목공,전공필수,1,110068,창의적설계입문,02,2,1,2,박대욱,"(월)9(화)6,7",공대4-6409,대면
849,주간,ONSE대학,토목공학과,,토목공,전공선택,2,101640,수문학,01,3,3,0,채용예정,"(목)6,7,8",공대4-6409,대면
850,주간,ONSE대학,토목공학과,,토목공,전공선택,2,102337,유체역학,01,3,3,0,김형석,"(화)3,4(목)4",공대4-6407,대면
851,주간,ONSE대학,토목공학과,,토목공,전공선택,2,102693,재료역학,01,3,3,0,김인호,"(월)2,3(수)1",공대4-6407,대면
852,주간,ONSE대학,토목공학과,,토목공,전공선택,2,107472,건설재료학,01,3,3,0,이승태,"(화)7(수)3,4",공대4-6407,대면
853,주간,ONSE대학,토목공학과,,토목공,전공선택,2,110605,측량학,01,3,3,0,이창경,"(월)8,9(수)2",공대4-6406,대면
854,주간,ONSE대학,토목공학과,,토목공,전공선택,3,102417,응용역학(2),01,3,3,0,이승태,"(월)6(화)3,4",공대4-6408,대면
855,주간,ONSE대학,토목공학과,,토목공,전공선택,3,103227,철근콘크리트공학(1),01,3,3,0,양인환,"(월)7(수)1,2",공대4-6409,대면
856,주간,ONSE대학,토목공학과,,토목공,전공선택,3,103403,토목시공학,01,3,3,0,이석재,"(화)6,7(목)3",공대4-6408,대면
857,주간,ONSE대학,토목공학과,,토목공,전공선택,3,103413,토질역학,01,3,2,2,원명수,"(화)1,2(목)1,2",공대4-6407,대면
858,주간,ONSE대학,토목공학과,,토목공,전공선택,3,104024,현장실습(1),13,3,0,0,양인환,"(토)1,2",산업체-기관,대면
859,주간,ONSE대학,토목공학과,,토목공,전공선택,3,110608,수리학및실험,01,3,2,2,김형석,"(월)8,9(수)6,7",공대4-6407,대면
860,주간,ONSE대학,토목공학과,,토목공,전공선택,3,112763,지적측량학,01,3,3,0,이창경,"(월)2,3(수)3",공대4-6406,대면
861,주간,ONSE대학,토목공학과,,토목공,전공선택,4,100036,PS콘크리트공학,01,3,3,0,양인환,"(월)6(화)1,2",공대4-6409,대면
862,주간,ONSE대학,토목공학과,,토목공,전공선택,4,100409,구조역학(2),01,3,3,0,김인호,"(월)7(수)3,4",공대4-6408,대면
863,주간,ONSE대학,토목공학과,,토목공,전공선택,4,100565,기초공학및실험,01,3,2,2,이석재,"(월)8,9(수)1,2",공대4-6408,대면
864,주간,ONSE대학,토목공학과,,토목공,전공선택,4,101711,수자원공학,01,3,3,0,김경수,"(수)6,7(금)4",공대4-6409,대면
865,주간,ONSE대학,토목공학과,,토목공,전공선택,4,107279,캡스톤디자인(1),08,2,0,4,김형주,"(목)3,4; (목)1,2",공대4-6406; 공대4-6409,대면
866,주간,ONSE대학,토목공학과,,토목공,전공선택,4,107279,캡스톤디자인(1),24,2,0,4,이승태,"(목)1,2; (목)3,4",공대4-6408; 공대4-6409,대면
867,주간,ONSE대학,토목공학과,,토목공,전공선택,4,107752,현장종합실습(1),14,15,0,0,양인환,"(토)3,4",산업체-기관,대면
868,주간,ONSE대학,환경공학과,,환경공,전공선택,2,100682,대기오염분석및실험,01,3,2,2,채용예정,"(월)1,2(화)8,9",해대2-702105,대면
869,주간,ONSE대학,환경공학과,,환경공,전공선택,2,103830,해양오염및실습,01,3,2,2,김종구,"(금)1,2(토)3,4",해대2-702412,대면
870,주간,ONSE대학,환경공학과,,환경공,전공선택,2,103830,해양오염및실습,02,3,2,2,김종구,"(금)3,4(토)1,2",해대2-702412,대면
871,주간,ONSE대학,환경공학과,,환경공,전공선택,2,104148,환경미생물학및실험,02,3,2,2,신재돈,"(화)3,4(목)1,2",해대2-702106,대면
872,주간,ONSE대학,환경공학과,,환경공,전공선택,2,104148,환경미생물학및실험,04,3,2,2,신재돈,"(수)1,2(목)6,7",해대2-702106,대면
873,주간,ONSE대학,환경공학과,,환경공,전공선택,2,104156,환경분석화학및실험,01,3,2,2,황갑수,"(월)3,4(수)3,4",해대2-702106,대면
874,주간,ONSE대학,환경공학과,,환경공,전공선택,2,104160,환경생태학,01,3,3,0,신재돈,"(화)7(금)6,7",해대2-702106,대면
875,주간,ONSE대학,환경공학과,,환경공,전공선택,2,116436,환경공학양론,01,3,3,0,정승우,"(화)1,2(목)3",해대2-702107,대면
876,주간,ONSE대학,환경공학과,,환경공,전공선택,3,100545,기기분석및실험,01,3,2,2,유선재,"(월)1,2(수)1,2",해대2-702412,대면
877,주간,ONSE대학,환경공학과,,환경공,전공선택,3,103532,폐기물처리공학,01,3,3,0,정주형,"(화)3(목)1,2",해대2-702412,대면
878,주간,ONSE대학,환경공학과,,환경공,전공선택,3,104024,현장실습(1),14,3,0,0,정승우,(토)2,해대2-702522,대면
879,주간,ONSE대학,환경공학과,,환경공,전공선택,3,107756,수질관리및실험,01,3,2,2,김종구,"(월)3(화)6,7,8",해대2-702412,대면
880,주간,ONSE대학,환경공학과,,환경공,전공선택,3,109437,대기오염제어공학및설계,01,3,2,2,채용예정,"(화)1,2(금)1,2",해대2-702106,대면
881,주간,ONSE대학,환경공학과,,환경공,전공선택,3,116437,생물학적수처리및실험,01,3,2,2,정주형,"(수)3,4(목)6,7",해대2-702412,대면
882,주간,ONSE대학,환경공학과,,환경공,전공선택,4,104026,현장실습(3),16,3,0,0,정승우,(토)3,해대2-702522,대면
883,주간,ONSE대학,환경공학과,,환경공,전공선택,4,104166,환경영향평가,01,3,3,0,정병곤,"(월)6,7,8",해대2-702105,대면
884,주간,ONSE대학,환경공학과,,환경공,전공선택,4,107279,캡스톤디자인(1),09,2,0,4,김종구,"(월)1,2(수)1,2",해대2-702522,대면
885,주간,ONSE대학,환경공학과,,환경공,전공선택,4,107279,캡스톤디자인(1),25,2,0,4,신재돈,"(월)3,4(금)3,4",해대2-702522,대면
886,주간,ONSE대학,환경공학과,,환경공,전공선택,4,107752,현장종합실습(1),15,15,0,0,정승우,(토)1,해대2-702522,대면
887,주간,ONSE대학,환경공학과,,환경공,전공선택,4,115137,토양복원공학,01,3,3,0,정승우,"(화)8(목)6,7",해대2-702107,대면
888,주간,ONSE대학,신소재공학과,,신소재,전공필수,2,113707,세라믹스공학,01,3,3,0,권성구,"(수)3,4(목)4",공대1-7418,대면
889,주간,ONSE대학,신소재공학과,,신소재,전공필수,2,116160,금속재료공학,01,3,3,0,김동익,"(화)3,4(목)2",공대1-7418,대면
890,주간,ONSE대학,신소재공학과,,신소재,전공선택,2,109800,공학설계입문,01,2,0,4,선호정,"(화)6,7(목)8,9",공대1-7418,대면
891,주간,ONSE대학,신소재공학과,,신소재,전공선택,2,116022,반도체장비입문,01,3,3,0,주정훈,"(월)6,7(목)6",원격강의,비대면
892,주간,ONSE대학,신소재공학과,,신소재,전공필수,3,109815,진공공학및설계,01,3,2,2,주정훈,"(월)3,4(화)6,7",공대1-7414,대면
893,주간,ONSE대학,신소재공학과,,신소재,전공선택,3,101154,반도체제조공정,01,3,3,0,선호정,"(수)2(목)3,4",공대1-7414,대면
894,주간,ONSE대학,신소재공학과,,신소재,전공선택,3,101568,세라믹스상평형,01,3,3,0,권성구,"(화)3,4(목)2",공대1-7414,대면
895,주간,ONSE대학,신소재공학과,,신소재,전공선택,3,104024,현장실습(1),15,3,0,0,권성구,(토)1,집중강의(산업체),대면
896,주간,ONSE대학,신소재공학과,,신소재,전공선택,3,113284,철강재료및공정과설계,01,3,2,2,채용예정,"(화)1,2(수)3,4",공대1-7414,대면
897,주간,ONSE대학,신소재공학과,,신소재,전공선택,4,104026,현장실습(3),17,3,0,0,권성구,(토)2,집중강의(산업체),대면
898,주간,ONSE대학,신소재공학과,,신소재,전공선택,4,107279,캡스톤디자인(1),10,3,0,6,주정훈,"(목)8,9(금)1,2,3,4",공대1-7413,대면
899,주간,ONSE대학,신소재공학과,,신소재,전공선택,4,107752,현장종합실습(1),16,15,0,0,권성구,(토)3,집중강의(산업체),대면
900,주간,ONSE대학,신소재공학과,,신소재,전공선택,4,116029,반도체용세라믹부품소재,01,3,3,0,선호정,"(월)4(수)6,7",공대1-7413,대면
901,주간,ONSE대학,신소재공학과,,신소재,전공선택,4,116157,신소재기업의이해,01,1,1,0,선호정,(월)3,공대1-7413,대면
902,주간,ONSE대학,화학공학과,,화학공,전공선택,1,112738,화학공학입문,01,2,1,2,김석순,"(월)2(목)2,3",공대2-9507,대면
903,주간,ONSE대학,화학공학과,,화학공,전공선택,1,116306,화학공학실험입문,01,1,1,0,정영민,(월)6,공대2-9507,대면
904,주간,ONSE대학,화학공학과,,화학공,전공필수,2,104047,화공열역학(1),01,2,1,2,김석준,"(월)2(화)3,4",공대2-9508,대면
905,주간,ONSE대학,화학공학과,,화학공,전공선택,2,102288,유기화학(1),01,3,3,0,김석순,"(화)8(수)1,2",공대2-9508,대면
906,주간,ONSE대학,화학공학과,,화학공,전공선택,2,104046,화공양론,01,3,3,0,송병호,"(목)1(금)6,7",원격강의,비대면
907,주간,ONSE대학,화학공학과,,화학공,전공선택,2,109623,반도체이론및공정,01,2,1,2,김석순,"(월)6,7(목)6",공대2-9508,대면
908,주간,ONSE대학,화학공학과,,화학공,전공선택,2,111261,화공영어,01,3,2,2,이상철,"(화)6,7(수)3,4",공대2-9508,대면
909,주간,ONSE대학,화학공학과,,화학공,전공필수,3,101155,반응공학(1),01,3,2,2,송병호,"(화)3,4(목)3,4",공대2-9509,대면
910,주간,ONSE대학,화학공학과,,화학공,전공선택,3,101100,물질전달,01,3,3,0,이상철,"(월)2,3(목)6",공대2-9509,대면
911,주간,ONSE대학,화학공학과,,화학공,전공선택,3,102279,유기공업화학,01,2,1,2,김석준,"(화)7(수)6,7",공대2-9509,대면
912,주간,ONSE대학,화학공학과,,화학공,전공선택,3,104049,화공유체역학,01,3,2,2,이상철,"(화)1,2(목)1,2",공대2-9509,대면
913,주간,ONSE대학,화학공학과,,화학공,전공선택,3,104083,화학공학실험(1),01,2,0,4,송병호,"(수)1,2,3,4",공대2-9409,대면
914,주간,ONSE대학,화학공학과,,화학공,전공선택,3,107130,생화학공학,01,2,1,2,황영보,"(월)4(금)2,3",공대2-9509,대면
915,주간,ONSE대학,화학공학과,,화학공,전공선택,3,107777,화공전산응용및실습,01,3,2,2,황영보,"(금)6,7; (월)8,9",공대1-7117(PC실); 공대2-9509,대면
916,주간,ONSE대학,화학공학과,,화학공,전공선택,3,112762,공학과젠더혁신(2),04,1,1,0,김석순,(목)8,공대2-9101,대면
917,주간,ONSE대학,화학공학과,,화학공,전공선택,4,104080,화학공장설계,01,2,1,2,김석준,"(월)7(목)6,7",공대2-9507,대면
918,주간,ONSE대학,화학공학과,,화학공,전공선택,4,110622,생물화학공업,01,2,1,2,황영보,"(화)6,7(수)3",공대2-9507,대면
919,주간,ONSE대학,화학공학과,,화학공,전공선택,4,111771,기기분석실습,01,2,0,4,심중표,"(월)3,4(화)8",공대2-9507,대면
920,주간,ONSE대학,화학공학과,,화학공,전공선택,4,111850,촉매공학개론,01,2,1,2,정영민,"(월)8,9(수)6",공대2-9507,대면
921,주간,ONSE대학,IT융합통신공학과,,IT융합,전공필수,1,112782,IT융합통신공학개론,01,3,3,0,조주필,"(월)7,8(수)7",공대3-13522,대면
922,주간,ONSE대학,IT융합통신공학과,,IT융합,전공필수,2,112095,기초전자회로및실험,01,3,2,2,강규창,"(화)3,4(목)3,4",공대3-13516,대면
923,주간,ONSE대학,IT융합통신공학과,,IT융합,전공선택,2,100899,디지털공학,01,3,3,0,지석근,"(수)3,4(목)2",공대3-13522,대면
924,주간,ONSE대학,IT융합통신공학과,,IT융합,전공선택,2,101002,무선통신기기,01,3,3,0,김영완,"(월)8,9(수)7",공대3-13523,대면
925,주간,ONSE대학,IT융합통신공학과,,IT융합,전공선택,2,102760,전기자기학,01,3,3,0,신호섭,"(화)6,7(목)9",공대3-13523,대면
926,주간,ONSE대학,IT융합통신공학과,,IT융합,전공선택,2,106635,회로이론,01,3,3,0,김영완,"(월)6,7(수)6",공대3-13523,대면
927,주간,ONSE대학,IT융합통신공학과,,IT융합,전공선택,3,100908,디지털신호처리,02,3,3,0,조주필,"(월)6(수)5,6",공대3-13522,대면
928,주간,ONSE대학,IT융합통신공학과,,IT융합,전공선택,3,103323,컴퓨터구조,01,3,3,0,지석근,"(화)3,4(목)1",공대3-13522,대면
929,주간,ONSE대학,IT융합통신공학과,,IT융합,전공선택,3,112064,객체지향프로그래밍(1),01,2,1,2,지석근,"(화)2(목)3,4",공대3-13524(PC실),대면
930,주간,ONSE대학,IT융합통신공학과,,IT융합,전공선택,3,112785,IT융합공학,01,3,3,0,김영완,"(화)6,7(목)5",공대3-13522,대면
931,주간,ONSE대학,IT융합통신공학과,,IT융합,전공선택,3,113293,창의종합설계(1),01,1,0,2,황재정,"(월)8,9",공대3-13516,대면
932,주간,ONSE대학,IT융합통신공학과,,IT융합,전공선택,3,115511,랩뷰프로그래밍,01,3,2,2,황재정,"(월)1,2(수)2,3",공대3-13524(PC실),대면
933,주간,ONSE대학,IT융합통신공학과,,IT융합,전공선택,4,101586,센서공학,01,3,3,0,신호섭,"(수)6,7; (목)8",공대3-13102; 공대3-13522,대면
934,주간,ONSE대학,IT융합통신공학과,,IT융합,전공선택,4,104026,현장실습(3),19,3,0,0,신호섭,(토)1,공대3-13522,대면
935,주간,ONSE대학,IT융합통신공학과,,IT융합,전공선택,4,107279,캡스톤디자인(1),11,1,0,2,황재정,"(화)6,7",공대3-13516,대면
936,주간,ONSE대학,IT융합통신공학과,,IT융합,전공선택,4,107752,현장종합실습(1),18,15,0,0,신호섭,(토)2,공대3-13522,대면
937,주간,ONSE대학,IT융합통신공학과,,IT융합,전공선택,4,109775,이동통신공학,01,3,3,0,조주필,"(월)3,4; (수)4",공대3-13522; 공대3-13523,대면
938,주간,ONSE대학,IT융합통신공학과,,IT융합,전공선택,4,112786,음향공학응용,01,3,3,0,지석근,"(월)1,2(수)2",공대3-13522,대면
939,주간,ONSE대학,IT융합통신공학과,,IT융합,전공선택,4,116341,과학적데이터처리,01,3,3,0,강규창,"(월)6,7(수)5",공대3-13524(PC실),대면
940,주간,ONSE대학,기계공학부,,없음,전공선택,1,100512,기계공학실험(1),01,1,0,2,염금수,"(월)8,9",공대1-7219,대면
941,주간,ONSE대학,기계공학부,,없음,전공선택,1,100512,기계공학실험(1),02,1,0,2,구본용,"(월)8,9",공대1-7217,대면
942,주간,ONSE대학,기계공학부,,없음,전공선택,1,100512,기계공학실험(1),03,1,0,2,채용예정,"(월)8,9",공대1-7320,대면
943,주간,ONSE대학,기계공학부,,없음,전공선택,1,109579,기계공학설계입문,01,3,3,0,강희찬,"(화)6,7(수)2",공대2-9309,대면
944,주간,ONSE대학,기계공학부,,없음,전공선택,1,109579,기계공학설계입문,02,3,3,0,박현범,"(화)6,7(수)2",공대5-8114,대면
945,주간,ONSE대학,기계공학부,,없음,전공선택,1,109579,기계공학설계입문,03,3,3,0,장세명,"(화)6,7(수)2",공대1-7320,대면
946,주간,ONSE대학,기계공학부,,없음,전공필수,2,100883,동역학,01,3,3,0,이정환,"(월)8,9(수)2",공대2-9308,대면
947,주간,ONSE대학,기계공학부,,없음,전공필수,2,100883,동역학,02,3,3,0,최규재,"(월)8,9(수)2",원격강의,비대면
948,주간,ONSE대학,기계공학부,,없음,전공필수,2,100883,동역학,03,3,3,0,정대이,"(월)8,9(수)2",공대2-9310,대면
949,주간,ONSE대학,기계공학부,,없음,전공필수,2,104535,고체역학,02,3,3,0,김상영,"(화)8,9(목)2",공대2-9308,대면
950,주간,ONSE대학,기계공학부,,없음,전공필수,2,104535,고체역학,03,3,3,0,박현범,"(화)8,9(목)2",공대2-9108,대면
951,주간,ONSE대학,기계공학부,,없음,전공필수,2,104535,고체역학,04,3,3,0,강기원,"(화)8,9(목)2",공대2-9309,대면
952,주간,ONSE대학,기계공학부,,없음,전공선택,2,100011,CAD,01,3,2,2,김상영,"(월)6,7(수)5,6",공대2-9206,대면
953,주간,ONSE대학,기계공학부,,없음,전공선택,2,100011,CAD,02,3,2,2,최규재,"(월)6,7(수)5,6",공대2-9204,대면
954,주간,ONSE대학,기계공학부,,없음,전공선택,2,100011,CAD,03,3,2,2,오석형,"(월)6,7(화)3,4",공대2-9205,대면
955,주간,ONSE대학,기계공학부,,없음,전공선택,2,116154,기계교과교육론,01,3,3,0,유경현,"(월)2(수)3,4",공대2-9308,대면
956,주간,ONSE대학,기계공학부,,없음,전공선택,2,116308,기계재료및공작법,01,3,3,0,채용예정,"(수)6(목)6,7",공대1-7320,대면
957,주간,ONSE대학,기계공학부,,없음,전공선택,2,116308,기계재료및공작법,02,3,3,0,채용예정,"(수)7(목)6,7",공대2-9108,대면
958,주간,ONSE대학,기계공학부,,없음,전공선택,2,116308,기계재료및공작법,03,3,3,0,강기원,"(수)7(목)6,7",공대1-7219,대면
959,야간,ONSE대학,기계공학부,,없음,전공선택,1,109579,기계공학설계입문,04,3,3,0,김삼만,"(화)11,12,13",공대2-9308,대면
960,야간,ONSE대학,기계공학부,,없음,전공선택,1,111924,특허정보검색,01,3,3,0,정경훈,"(수)11,12,13",공대2-9308,대면
961,야간,ONSE대학,기계공학부,,없음,전공선택,1,112397,현장실무(1),01,3,0,0,구본용,(토)2,공대1-7217,대면
962,야간,ONSE대학,기계공학부,,없음,전공선택,1,114766,산업수학,01,3,3,0,김은미,"(월)11,12,13",공대2-9204,대면
963,야간,ONSE대학,기계공학부,,없음,전공선택,2,100507,기계공작법,01,3,3,0,채용예정,"(화)11,12,13",공대2-9309,대면
964,야간,ONSE대학,기계공학부,,없음,전공선택,2,100521,기계재료학,01,3,3,0,박종국,"(월)11,12,13",공대2-9309,대면
965,야간,ONSE대학,기계공학부,,없음,전공선택,2,104535,고체역학,05,3,3,0,채용예정,"(수)11,12,13",공대2-9309,대면
966,야간,ONSE대학,기계공학부,,없음,전공선택,2,112399,현장실무(3),01,3,0,0,구본용,(토)3,공대1-7217,대면
967,주간,ONSE대학,기계공학부,,기계공,전공선택,3,101801,시스템해석,01,3,3,0,권백순,"(화)6,7(수)5",공대1-7219,대면
968,주간,ONSE대학,기계공학부,,기계공,전공선택,3,102421,응용열역학,01,3,3,0,강희찬,"(월)3,4(수)1",공대2-9308,대면
969,주간,ONSE대학,기계공학부,,기계공,전공선택,3,105794,응용유체역학,01,3,3,0,염금수,"(화)8,9(목)2",공대2-9310,대면
970,주간,ONSE대학,기계공학부,,기계공,전공선택,3,107109,기계설계,01,3,3,0,이정환,"(수)3(목)8,9",공대2-9309,대면
971,주간,ONSE대학,기계공학부,,기계공,전공선택,3,109464,응용CAD,01,3,2,2,김상영,"(목)3,4(금)6,7",공대2-9206,대면
972,주간,ONSE대학,기계공학부,,기계공,전공선택,3,110967,메카트로닉스설계,01,3,3,0,정헌술,"(월)8,9(화)2",공대2-9204,대면
973,주간,ONSE대학,기계공학부,,기계공,전공선택,3,111253,프로젝트LAB(1),01,2,1,2,염금수,"(목)5,6,7",캠퍼스관-107,대면
974,주간,ONSE대학,기계공학부,,기계공,전공선택,4,105591,열시스템설계,01,3,3,0,강희찬,"(화)1,2(수)4",공대1-7219,대면
975,주간,ONSE대학,기계공학부,,기계공,전공선택,4,105750,유한요소해석,01,3,3,0,김상영,"(화)5(수)2,3",공대2-9206,대면
976,주간,ONSE대학,기계공학부,,기계공,전공선택,4,111249,종합설계프로젝트(1),01,3,2,2,염금수,"(화)11,12(수)11,12",공대1-7217,대면
977,주간,ONSE대학,기계공학부,,기계공,전공선택,4,111252,기계공학세미나(2),01,1,0,2,최용석,"(목)3,4",공대1-7219,대면
978,주간,ONSE대학,기계공학부,,기계공,전공선택,4,112762,공학과젠더혁신(2),04,1,1,0,김석순,(목)8,공대2-9101,대면
979,야간,ONSE대학,기계공학부,,기계공,전공선택,3,112401,현장실무(5),02,3,0,0,구본용,(토)4,공대1-7217,대면
980,주간,ONSE대학,기계공학부,,자동차공,전공선택,3,102421,응용열역학,02,3,3,0,유경현,"(월)3,4(수)1",공대1-7320,대면
981,주간,ONSE대학,기계공학부,,자동차공,전공선택,3,105794,응용유체역학,02,3,3,0,윤준원,"(화)8,9(목)2",공대1-7219,대면
982,주간,ONSE대학,기계공학부,,자동차공,전공선택,3,107109,기계설계,02,3,3,0,구본용,"(수)3(목)8,9",공대2-9310,대면
983,주간,ONSE대학,기계공학부,,자동차공,전공선택,3,109464,응용CAD,02,3,2,2,최규재,"(월)1,2(목)3,4",공대2-9204,대면
984,주간,ONSE대학,기계공학부,,자동차공,전공선택,3,110967,메카트로닉스설계,02,3,3,0,김선영,"(월)8,9(화)2",공대2-9206,대면
985,주간,ONSE대학,기계공학부,,자동차공,전공선택,3,111253,프로젝트LAB(1),02,2,1,2,최용석,"(목)5,6,7",캠퍼스관-304,대면
986,주간,ONSE대학,기계공학부,,자동차공,전공선택,3,115083,자율주행개론,01,3,3,0,김선영,"(월)6,7(화)5",공대2-9310,대면
987,주간,ONSE대학,기계공학부,,자동차공,전공선택,4,101939,실험계획법,01,3,3,0,유경현,"(화)8,9(수)6",공대2-9205,대면
988,주간,ONSE대학,기계공학부,,자동차공,전공선택,4,102473,인공지능개론,01,3,3,0,권백순,"(월)3,4(수)1",공대2-9206,대면
989,주간,ONSE대학,기계공학부,,자동차공,전공선택,4,111249,종합설계프로젝트(1),02,3,2,2,구본용,"(화)11,12(수)11,12",공대5-8114,대면
990,주간,ONSE대학,기계공학부,,자동차공,전공선택,4,111252,기계공학세미나(2),02,1,0,2,구본용,"(목)3,4",공대1-7217,대면
991,주간,ONSE대학,기계공학부,,자동차공,전공선택,4,111760,R&D인턴십(1),02,15,0,0,유경현,(토)1,공대1-7219,대면
992,주간,ONSE대학,기계공학부,,자동차공,전공선택,4,112762,공학과젠더혁신(2),04,1,1,0,김석순,(목)8,공대2-9101,대면
993,주간,ONSE대학,기계공학부,,기계설계공,전공선택,3,102421,응용열역학,03,3,3,0,채용예정,"(월)3,4(수)1",공대1-7219,대면
994,주간,ONSE대학,기계공학부,,기계설계공,전공선택,3,105794,응용유체역학,03,3,3,0,장세명,"(화)8,9(목)2",공대1-7320,대면
