id,department,grade,course_type,course_number,course_name,credits,capacity,professor,class_time,location1,class_time2,location2,class_type
746,미술학과,1,전공선택,112649-01,아이디어스케치시현,1,0,이상미,"Wed:6,7",예능관-5215,,,대면
747,미술학과,1,전공선택,116269-01,기초입체(2),1,0,임영희,"Tue:2,3",예능관-5111,,,대면
748,미술학과,2,전공선택,100855-01,동양미술사,3,0,김경희,"Tue:4,5,6",예능관-5210,,,대면
749,미술학과,2,전공선택,103020-01,조소기법(2),3,0,임영희,"Mon:2,3,4Wed:2,3,4",예능관-5112,,,대면
750,미술학과,2,전공선택,103555-01,표현기법,3,0,장용선,"Thu:1,2,3,4,5",예능관-5105,,,대면
751,미술학과,2,전공필수,100879-01,동양화기법(2),3,0,김정숙,"Thu:7,8,9Fri:7,8,9",예능관-5212,,,대면
752,미술학과,2,전공필수,101485-01,서양화기법(2),3,0,고석인,"Mon:7,8,9Tue:7,8,9",예능관-5211,,,대면
753,미술학과,3,전공선택,108695-01,서양화실기,3,0,배수정,"Tue:2,3,4Wed:5,6,7",예능관-5207,,,대면
754,미술학과,3,전공선택,109424-01,현대문인화(2),2,0,김혜경,"Thu:5,6,7",예능관-5208,,,대면
755,미술학과,3,전공선택,110575-01,한국화실기,3,0,기원진,"Mon:7,8,9Fri:5,6,7",예능관-5213,,,대면
756,미술학과,3,전공선택,112654-01,공공미술,2,0,고석인,"Mon:2,3,4",예능관-5106,,,대면
757,미술학과,3,전공선택,115801-01,3D프린팅,2,0,김경아,"Thu:8,9,10",예능관-5105,,,대면
758,미술학과,3,전공선택,116271-01,입체표현(2),3,0,김경아,"Tue:1,5,6,7,8,9",예능관-5105,,,대면
759,미술학과,4,전공선택,109426-01,현대서양화실기(2),3,0,고석인,"Mon:2,3,4,7,8,9",예능관-5209,,,대면
760,미술학과,4,전공선택,109620-01,캡스톤디자인,1,0,임영희,"Mon:5,6",예능관-5105,,,대면
761,미술학과,4,전공선택,110571-01,현대한국화실기(2),3,0,김정숙,"Tue:5,6,7Wed:2,3,4",예능관-5214,,,대면
762,미술학과,4,전공선택,113248-01,문화예술교육현장의이해와실습,2,0,김순희,"Tue:2,3",예능관-5106,,,대면
763,미술학과,4,전공선택,116273-01,공공미술(입체)(2),3,0,임영희,"Wed:5,6,7Fri:5,6,7",예능관-5110,,,대면
764,음악과,1,전공선택,103685-01,합창관현악(2),1,0,이현주,"Tue:7,8",음악관-10128(콘서트홀),,,"대면, 합반"
765,음악과,1,전공선택,103685-02,합창관현악(2),1,0,최종윤,"Thu:7,8",음악관-10128(콘서트홀),,,"대면, 합반"
766,음악과,1,전공선택,109430-01,기초실기(2),2,0,박규연,Sat:1,음악관-10203,,,대면
767,음악과,1,전공선택,109430-02,기초실기(2),2,0,김준,"Sat:1,2",음악관-10303,,,대면
768,음악과,1,전공선택,109430-03,기초실기(2),2,0,최명훈,Sat:1,음악관-10306,,,대면
769,음악과,1,전공선택,109430-04,기초실기(2),2,0,정혜연,Sat:1,음악관-10205,,,대면
770,음악과,1,전공선택,109430-05,기초실기(2),2,0,이현주,Sat:1,음악관-10204,,,대면
771,음악과,1,전공선택,109430-06,기초실기(2),2,0,인덕희,Sat:1,음악관-10112,,,대면
772,음악과,1,전공선택,109430-07,기초실기(2),2,0,현가람,Sat:1,음악관-10208,,,대면
773,음악과,1,전공선택,109430-08,기초실기(2),2,0,권현경,Sat:1,음악관-10217,,,대면
774,음악과,1,전공선택,109430-09,기초실기(2),2,0,양윤정,Sat:1,음악관-10108,,,대면
775,음악과,1,전공선택,109430-10,기초실기(2),2,0,이지연,"Sat:1,2,4,5",음악관-10211,,,대면
776,음악과,1,전공선택,109430-11,기초실기(2),2,0,조지훈,"Sat:1,2,4,5",음악관-10213,,,대면
777,음악과,1,전공선택,109430-12,기초실기(2),2,0,,"Sat:1,2",음악관-10212,,,대면
778,음악과,1,전공선택,110457-01,기초시창청음(2),2,0,국지영,"Tue:5,6",음악관-10307,,,대면
779,음악과,2,전공선택,100341-01,관악합주(2),1,0,이현주,"Wed:6,7",음악관-10128(콘서트홀),,,"대면, 합반"
780,음악과,2,전공선택,101474-01,서양음악사,2,0,이경숙,"Thu:2,3",음악관-10123,,,대면
781,음악과,2,전공선택,101974-01,앙상블(2),2,0,육민경,"Mon:1,2",음악관-10202,,,대면
782,음악과,2,전공선택,101974-02,앙상블(2),2,0,인덕희,"Tue:1,2",음악관-10123,,,대면
783,음악과,2,전공선택,101974-03,앙상블(2),2,0,이영미,"Tue:7,8",음악관-10123,,,대면
784,음악과,2,전공선택,102106-01,연주(2),1,0,박규연,"Mon:8,9",음악관-10128(콘서트홀),,,대면
785,음악과,2,전공선택,102966-01,제2실기(2),1,0,안소영,Sat:1,음악관-10117,,,대면
786,음악과,2,전공선택,102966-02,제2실기(2),1,0,윤국열,Sat:1,음악관-10306,,,대면
787,음악과,2,전공선택,102966-03,제2실기(2),1,0,유미나,Sat:1,음악관-10121,,,대면
788,음악과,2,전공선택,102966-04,제2실기(2),1,0,나수연,Sat:1,음악관-10111,,,대면
789,음악과,2,전공선택,102966-05,제2실기(2),1,0,,Sat:1,음악관-10212,,,대면
790,음악과,2,전공선택,102966-06,제2실기(2),1,0,인덕희,Sat:1,음악관-10112,,,대면
791,음악과,2,전공선택,103687-01,합창관현악(4),1,0,이현주,"Tue:7,8",음악관-10128(콘서트홀),,,"대면, 합반"
792,음악과,2,전공선택,103687-02,합창관현악(4),1,0,최종윤,"Thu:7,8",음악관-10128(콘서트홀),,,"대면, 합반"
793,음악과,2,전공선택,104249-01,음악교육론,2,0,정혜연,"Tue:5,6",음악관-10223,,,대면
794,음악과,2,전공선택,112676-01,화성학(2),2,0,장상영,"Wed:4,5",음악관-10307,,,대면
795,음악과,2,전공선택,113245-01,음악교육프로그램연구및개발,2,0,최한별,"Wed:2,3",음악관-10123,,,대면
796,음악과,2,전공선택,113246-01,문화예술교육개론,2,0,최한별,"Wed:4,5",음악관-10123,,,대면
797,음악과,2,전공선택,116106-01,실용건반,2,0,심선혜,"Thu:5,6",음악관-10307,,,대면
798,음악과,2,전공필수,109432-01,기초실기(4),2,0,김준,Sat:3,음악관-10303,,,대면
799,음악과,2,전공필수,109432-02,기초실기(4),2,0,최명훈,Sat:3,음악관-10305,,,대면
800,음악과,2,전공필수,109432-03,기초실기(4),2,0,정혜연,"Sat:3,4",음악관-10205,,,대면
801,음악과,2,전공필수,109432-04,기초실기(4),2,0,이재식,Sat:3,음악관-10304,,,대면
802,음악과,2,전공필수,109432-05,기초실기(4),2,0,김유리,Sat:3,음악관-10109,,,대면
803,음악과,2,전공필수,109432-06,기초실기(4),2,0,정기원,Sat:3,음악관-10110,,,대면
804,음악과,2,전공필수,109432-07,기초실기(4),2,0,나수연,Sat:3,음악관-10111,,,대면
805,음악과,2,전공필수,109432-08,기초실기(4),2,0,양영욱,Sat:3,음악관-10115,,,대면
806,음악과,2,전공필수,109432-09,기초실기(4),2,0,현가람,Sat:3,음악관-10208,,,대면
807,음악과,2,전공필수,109432-10,기초실기(4),2,0,이윤지,"Sat:3,4",음악관-10210,,,대면
808,음악과,2,전공필수,109432-11,기초실기(4),2,0,윤규섭,"Sat:1,2,4,5,7,8",음악관-10215,,,대면
809,음악과,3,전공선택,100022-01,France Diction.M,2,0,이영미,"Tue:2,3",음악관-10223,,,대면
810,음악과,3,전공선택,100343-01,관악합주(4),1,0,이현주,"Wed:6,7",음악관-10128(콘서트홀),,,"대면, 합반"
811,음악과,3,전공선택,100345-01,관현악법,2,0,이경숙,"Thu:4,5",음악관-10223,,,대면
812,음악과,3,전공선택,102108-01,연주(4),1,0,이현주,"Mon:8,9",음악관-10123,,,대면
813,음악과,3,전공선택,103689-01,합창관현악(6),1,0,이현주,"Tue:7,8",음악관-10128(콘서트홀),,,"대면, 합반"
814,음악과,3,전공선택,103689-02,합창관현악(6),1,0,최종윤,"Thu:7,8",음악관-10128(콘서트홀),,,"대면, 합반"
815,음악과,3,전공선택,107876-01,컴퓨터음악,2,0,국지영,"Tue:3,4",음악관-10103,,,대면
816,음악과,3,전공선택,113247-01,피아노교수법,2,0,박규연,"Thu:1,2",음악관-10223,,,대면
817,음악과,3,전공선택,116018-01,K-POP응용,2,0,장상영,"Wed:2,3",음악관-10307,,,대면
818,음악과,3,전공필수,110404-01,전공실습(2),2,0,김준,"Sat:5,6",음악관-10303,,,대면
819,음악과,3,전공필수,110404-02,전공실습(2),2,0,최명훈,Sat:5,음악관-10305,,,대면
820,음악과,3,전공필수,110404-03,전공실습(2),2,0,정혜연,"Sat:5,6",음악관-10205,,,대면
821,음악과,3,전공필수,110404-04,전공실습(2),2,0,이재식,"Sat:5,6",음악관-10304,,,대면
822,음악과,3,전공필수,110404-05,전공실습(2),2,0,김유리,Sat:5,음악관-10109,,,대면
823,음악과,3,전공필수,110404-06,전공실습(2),2,0,정기원,Sat:5,음악관-10110,,,대면
824,음악과,3,전공필수,110404-07,전공실습(2),2,0,나수연,Sat:5,음악관-10111,,,대면
825,음악과,3,전공필수,110404-08,전공실습(2),2,0,고길영,Sat:5,음악관-10122,,,대면
826,음악과,3,전공필수,110404-09,전공실습(2),2,0,양영욱,Sat:5,음악관-10115,,,대면
827,음악과,3,전공필수,110404-10,전공실습(2),2,0,안소영,Sat:5,음악관-10117,,,대면
828,음악과,3,전공필수,110404-11,전공실습(2),2,0,김정훈,Sat:5,음악관-10118,,,대면
829,음악과,3,전공필수,110404-12,전공실습(2),2,0,김민재,Sat:5,음악관-10120,,,대면
830,음악과,3,전공필수,110404-13,전공실습(2),2,0,육민경,"Sat:5,6",음악관-10202,,,대면
831,음악과,3,전공필수,110404-14,전공실습(2),2,0,심수현,"Sat:5,6",음악관-10306,,,대면
832,음악과,3,전공필수,110404-15,전공실습(2),2,0,양윤정,Sat:5,음악관-10108,,,대면
833,음악과,3,전공필수,110404-16,전공실습(2),2,0,이윤지,"Sat:5,6,8,9",음악관-10210,,,대면
834,음악과,3,전공필수,110404-17,전공실습(2),2,0,이지연,"Sat:6,7",음악관-10211,,,대면
835,음악과,3,전공필수,110404-18,전공실습(2),2,0,최한별,Sat:5,음악관-10206,,,대면
836,음악과,3,전공필수,110404-19,전공실습(2),2,0,조지훈,Sat:6,음악관-10213,,,대면
837,음악과,4,전공선택,103691-01,합창관현악(8),1,0,이현주,"Tue:7,8",음악관-10128(콘서트홀),,,"대면, 합반"
838,음악과,4,전공선택,103691-02,합창관현악(8),1,0,최종윤,"Thu:7,8",음악관-10128(콘서트홀),,,"대면, 합반"
839,음악과,4,전공선택,107860-01,전공실기,2,0,박규연,"Sat:7,8",음악관-10203,,,대면
840,음악과,4,전공선택,107860-02,전공실기,2,0,김준,"Sat:7,8",음악관-10303,,,대면
841,음악과,4,전공선택,107860-03,전공실기,2,0,정혜연,Sat:7,음악관-10205,,,대면
842,음악과,4,전공선택,107860-04,전공실기,2,0,이현주,"Sat:7,8",음악관-10204,,,대면
843,음악과,4,전공선택,107860-05,전공실기,2,0,이재식,"Sat:7,8",음악관-10304,,,대면
844,음악과,4,전공선택,107860-06,전공실기,2,0,김유리,Sat:7,음악관-10109,,,대면
845,음악과,4,전공선택,107860-07,전공실기,2,0,정기원,"Sat:7,8",음악관-10110,,,대면
846,음악과,4,전공선택,107860-08,전공실기,2,0,나수연,Sat:7,음악관-10111,,,대면
847,음악과,4,전공선택,107860-09,전공실기,2,0,인덕희,Sat:7,음악관-10112,,,대면
848,음악과,4,전공선택,107860-10,전공실기,2,0,손인호,Sat:7,음악관-10114,,,대면
849,음악과,4,전공선택,107860-11,전공실기,2,0,양영욱,Sat:7,음악관-10115,,,대면
850,음악과,4,전공선택,107860-12,전공실기,2,0,안소영,"Sat:7,8",음악관-10117,,,대면
851,음악과,4,전공선택,107860-13,전공실기,2,0,손성한,Sat:7,음악관-10119,,,대면
852,음악과,4,전공선택,107860-14,전공실기,2,0,김민재,Sat:7,음악관-10120,,,대면
853,음악과,4,전공선택,107860-15,전공실기,2,0,현가람,Sat:7,음악관-10208,,,대면
854,음악과,4,전공선택,107860-16,전공실기,2,0,조지훈,Sat:7,음악관-10213,,,대면
855,음악과,4,전공선택,107860-18,전공실기,2,0,최한별,Sat:7,음악관-10206,,,대면
856,음악과,4,전공선택,107860-19,전공실기,2,0,이용희,Sat:7,음악관-10103,,,대면
857,음악과,4,전공선택,109620-03,캡스톤디자인,2,0,이현주,"Mon:6,7Thu:2,3",음악관-10307,,,대면
858,음악과,4,전공선택,116107-01,퓨전국악,2,0,이용희,"Fri:6,7",음악관-10307,,,대면
859,음악과,4,전공선택,116108-01,뮤지컬클래스,2,0,이영미,"Tue:5,6",음악관-10123,,,대면
860,조선공학과,1,전공선택,102958-01,정역학,3,0,전해명,Wed:5,종합-131-118,"Fri:2,3",종합-131-119,대면
861,조선공학과,1,전공선택,116030-01,3D CAD,2,0,서대원,"Tue:6Thu:8,9",종합-131-114,,,대면
862,조선공학과,1,전공필수,110068-01,창의적설계입문,2,0,노재규,"Wed:6,7",종합-131-118,,,대면
863,조선공학과,2,전공선택,100883-01,동역학,3,0,문병영,"Tue:7Wed:6,7",종합-131-119,,,대면
864,조선공학과,2,전공선택,102395-01,응용고체역학,3,0,정한구,"Tue:1,2Thu:3",종합-131-119,,,대면
865,조선공학과,2,전공선택,115854-01,생산시스템,3,0,노재규,Tue:6,종합-131-118,"Mon:8,9",종합-131-119,대면
866,조선공학과,2,전공필수,108918-01,유체역학1,3,0,서대원,"Mon:7Wed:2,3",종합-131-119,,,대면
867,조선공학과,3,전공선택,104025-13,현장실습(2),3,0,서대원,Sat:1,캠퍼스관-308,,,대면
868,조선공학과,3,전공선택,109833-01,선체구조설계,3,0,정한구,"Mon:8,9Wed:2,3",종합-131-114,,,대면
869,조선공학과,3,전공선택,110033-01,구조역학실험,1,0,정한구,"Thu:6,7",종합-131-114,,,대면
870,조선공학과,3,전공선택,110987-01,선박진동학,3,0,문병영,"Tue:6Thu:8,9",종합-131-119,,,대면
871,조선공학과,3,전공선택,110989-01,부유체운동조종론,3,0,서대원,"Tue:3Thu:2,3",종합-131-118,,,대면
872,조선공학과,3,전공선택,111254-02,프로젝트LAB(2),2,0,임남원,"Fri:5,6,7",캠퍼스관-308,,,대면
873,조선공학과,4,전공선택,109842-01,특수선설계,3,0,문병영,"Wed:5Thu:5,6",종합-131-119,,,대면
874,조선공학과,4,전공선택,110172-01,캡스톤설계(2),2,0,오정근,"Mon:6,7",종합-131-118,"Mon:1,2",캠퍼스관-308,대면
875,조선공학과,4,전공선택,111761-02,R&D인턴십(2),15,0,서대원,Sat:2,캠퍼스관-308,,,대면
876,조선공학과,4,전공선택,111785-01,조선해양공학특강,3,0,서대원,"Tue:8,9,10",종합-131-118,,,대면
877,조선공학과,4,전공선택,111787-01,프로젝트Lab(4),2,0,오정근,"Fri:2,3,4",캠퍼스관-308,,,대면
878,조선공학과(야간),1,전공선택,102958-06,정역학,3,0,유건이,"Tue:11,12,13",공대2-9308,,,"대면, 합반 / 대면"
879,조선공학과(야간),1,전공선택,111895-02,엔지니어링입문,3,0,,"Mon:11,12,13",공대2-9308,,,"대면, 합반 / 대면"
880,조선공학과(야간),1,전공선택,111898-02,전산실무,3,0,김은미,"Wed:11,12,13",공대2-9204,,,"대면, 합반 / 대면"
881,조선공학과(야간),1,전공선택,112398-01,현장실무(2),3,0,서대원,Sat:3,캠퍼스관-308,,,대면
882,자율전공학부,1,전공선택,116424-01,진로및전공설계,3,0,진준화,"Mon:3,4Wed:1",종합-131-214,,,대면
883,전자공학과,1,전공선택,107698-01,디지털공학및실습,3,0,정준모,"Thu:6,7",공대3-13225,"Tue:8,9",공대3-13226(PC실),대면
884,전자공학과,1,전공선택,115959-01,기초전자설계,1,0,정학기,"Thu:3,4",공대3-13226(PC실),,,대면
885,전자공학과,2,전공선택,100606-01,기초회로실험,3,0,정학기,"Tue:1,2,3,4,5",공대3-13226(PC실),,,대면
886,전자공학과,2,전공선택,101077-01,물리전자공학(2),3,0,정학기,"Mon:3,4Wed:3",공대3-13324,,,대면
887,전자공학과,2,전공선택,102760-01,전기자기학,3,0,이재호,"Wed:1,2Thu:3,4",공대3-13102,,,대면
888,전자공학과,2,전공선택,106635-01,회로이론,3,0,김변곤,"Thu:6,7",공대3-13102,Mon:8,공대3-13225,대면
889,전자공학과,2,전공필수,100241-01,고급프로그래밍,3,0,정준모,"Mon:6,7Thu:1,2",공대3-13226(PC실),,,대면
890,전자공학과,3,전공선택,100954-01,마이크로프로세서,3,0,김변곤,"Fri:1,2",공대3-13102,"Mon:3,4",공대3-13226(PC실),대면
891,전자공학과,3,전공선택,104025-05,현장실습(2),3,0,정학기,Sat:1,공대3-13324,,,대면
892,전자공학과,3,전공선택,110288-01,SoC설계및실습,3,0,정준모,"Mon:8,9Wed:2,3",공대3-13226(PC실),,,대면
893,전자공학과,3,전공선택,110301-01,전자파응용,3,0,김명수,"Mon:6Wed:6,7",공대3-13225,,,대면
894,전자공학과,3,전공선택,110332-01,전자회로및실습,3,0,김변곤,"Fri:3,4",공대3-13102,"Thu:8,9",공대3-13225,대면
895,전자공학과,3,전공선택,110602-01,반도체응용,3,0,정학기,"Wed:1Thu:6,7",공대3-13324,,,대면
896,전자공학과,3,전공선택,110959-01,통신시스템,3,0,이재호,"Tue:1,2Thu:2",공대3-13102,,,대면
897,전자공학과,4,전공선택,107280-01,캡스톤디자인(2),3,0,정경택,"Wed:5,6,7",공대3-13226(PC실),"Fri:3,4,5",공대3-13324,대면
898,전자공학과,4,전공선택,107753-04,현장종합실습(2),15,0,정학기,Sat:2,공대3-13324,,,대면
899,전자공학과,4,전공선택,114257-01,공업교육론,3,0,정준모,"Tue:6,7",공대3-13226(PC실),Thu:8,공대3-13324,대면
900,전기공학과,1,전공선택,114980-01,설계소프트웨어실습,3,0,안민철,"Wed:6,7",공대3-13114(PC실),"Tue:6,7",공대3-13119,대면
901,전기공학과,1,전공선택,114980-02,설계소프트웨어실습,3,0,안민철,"Tue:3,4",공대3-13114(PC실),"Thu:1,2",공대3-13119,대면
902,전기공학과,2,전공선택,100954-02,마이크로프로세서,3,0,이정효,"Fri:8,9",공대3-13114(PC실),"Tue:3,4",공대3-13120,대면
903,전기공학과,2,전공선택,100954-03,마이크로프로세서,3,0,이정효,"Fri:6,7",공대3-13114(PC실),"Thu:3,4",공대3-13120,대면
904,전기공학과,2,전공필수,102762-01,전기자기학(2),3,0,김병택,"Mon:3Thu:6,7",공대3-13101,,,대면
905,전기공학과,2,전공필수,104219-01,회로이론(2),3,0,김덕영,"Mon:2Wed:6,7",공대3-13119,,,대면
906,전기공학과,2,전공필수,104219-02,회로이론(2),3,0,김덕영,"Mon:7Tue:8,9",공대3-13119,,,대면
907,전기공학과,2,전공필수,112047-01,전기전자실험,3,0,김덕영,"Tue:1,2,3,4",공대3-13125,,,대면
908,전기공학과,2,전공필수,112047-02,전기전자실험,3,0,김덕영,"Thu:1,2,3,4",공대3-13125,,,대면
909,전기공학과,3,전공선택,100908-01,디지털신호처리,3,0,김원구,"Mon:5Tue:2,3",공대3-13101,,,대면
910,전기공학과,3,전공선택,101151-01,반도체공학(2),3,0,김현섭,"Tue:5Fri:1,2",공대3-13101,,,대면
911,전기공학과,3,전공선택,102751-01,전기기기(2),3,0,김병택,"Mon:7Tue:6,7",공대3-13101,,,대면
912,전기공학과,3,전공선택,102798-01,전력전자및실험(2),3,0,이정효,"Tue:8,9",공대3-13120,"Fri:3,4",공대3-13125,대면
913,전기공학과,3,전공선택,102876-01,전자회로및실험(2),3,0,김현섭,"Wed:6,7",공대3-13101,"Thu:1,2",공대3-13114(PC실),대면
914,전기공학과,3,전공선택,102981-01,제어공학(2),3,0,김현섭,"Tue:1Thu:6,7",공대3-13119,,,대면
915,전기공학과,3,전공선택,111214-01,전력공학및실험(2),3,0,김덕영,"Mon:3,4",공대3-13114(PC실),"Wed:2,3",공대3-13119,대면
916,전기공학과,3,전공선택,111214-02,전력공학및실험(2),3,0,김덕영,"Mon:8,9",공대3-13114(PC실),"Thu:8,9",공대3-13119,대면
917,전기공학과,3,전공선택,112049-01,전기수치계산및실습(2),3,0,안민철,"Mon:1,2Thu:3,4",공대3-13114(PC실),,,대면
918,전기공학과,4,전공선택,102783-01,전동력응용,3,0,김병택,"Mon:8,9",공대3-13101,Wed:3,공대3-13120,대면
919,전기공학과,4,전공선택,104027-07,현장실습(4),3,0,김덕영,Sat:1,공대3-13101,,,대면
920,전기공학과,4,전공선택,107280-04,캡스톤디자인(2),3,0,김원구,"Wed:6,7Thu:8,9",공대3-13125,,,대면
921,전기공학과,4,전공선택,107753-06,현장종합실습(2),15,0,김덕영,Sat:2,공대3-13101,,,대면
922,전기공학과,4,전공선택,109404-03,여성엔지니어를위한실험실습(2),1,0,김석순,"Wed:10,11",공대2-9101,,,"대면, 합반 / 대면"
923,전기공학과,4,전공선택,114258-01,교류전기구동시스템,3,0,이정효,"Tue:6,7Thu:5",공대3-13120,,,대면
924,전기공학과,4,전공선택,116201-01,전력반도체소자,3,0,김현섭,"Thu:3,4",공대3-13101,Tue:2,공대3-13119,대면
925,신소재공학과,4,전공선택,109404-03,여성엔지니어를위한실험실습(2),1,0,김석순,"Wed:10,11",공대2-9101,,,"대면, 합반 / 대면"
926,신소재공학과,1,전공선택,110070-01,신소재공학입문,3,0,권성구,"Mon:8,9Thu:8",공대1-7413,,,대면
927,신소재공학과,2,전공선택,105878-01,재료열역학,3,0,권성구,"Wed:2Thu:2,3",공대1-7418,,,대면
928,신소재공학과,2,전공선택,109813-01,재료공학기초실험,2,0,권성구,"Tue:6,7,8,9",공대1-7418,,,대면
929,신소재공학과,2,전공선택,116023-01,X-선재료분석,3,0,권성구,"Wed:6,7Thu:6,7",공대1-7418,,,대면
930,신소재공학과,2,전공필수,112069-01,재료의전기자기적물성및설계,3,0,선호정,"Tue:1,2Wed:3,4",공대1-7418,,,대면
931,신소재공학과,3,전공선택,101563-01,세라믹스공정,3,0,권성구,"Mon:6,7Tue:4",공대1-7414,,,대면
932,신소재공학과,3,전공선택,102686-01,재료강도학,3,0,,"Wed:3,4Thu:1",공대1-7414,,,대면
933,신소재공학과,3,전공선택,104025-10,현장실습(2),3,0,권성구,Sat:1,집중강의(산업체),,,대면
934,신소재공학과,3,전공선택,113286-01,비철재료및공정과설계,3,0,,"Tue:2,3Thu:2,3",공대1-7414,,,대면
935,신소재공학과,3,전공선택,116028-01,반도체박막공정,3,0,선호정,"Mon:3,4Wed:2",공대1-7414,,,대면
936,신소재공학과,4,전공선택,104027-10,현장실습(4),3,0,권성구,Sat:2,집중강의(산업체),,,대면
937,신소재공학과,4,전공선택,107280-07,캡스톤디자인(2),3,0,주정훈,"Thu:1,2Fri:1,2,3,4",공대1-7413,,,대면
938,신소재공학과,4,전공선택,107753-10,현장종합실습(2),15,0,권성구,Sat:3,집중강의(산업체),,,대면
939,신소재공학과,4,전공선택,109801-01,금속가공,3,0,,"Tue:3,4Wed:2",공대1-7413,,,대면
940,신소재공학과,4,전공선택,113289-01,반도체장비설계및운영,3,0,주정훈,"Tue:1,2Wed:3,4",공대1-7413,,,대면
941,신소재공학과,4,전공선택,114981-01,친환경자동차부품소재,3,0,주정훈,"Mon:1,2Wed:1",원격강의,,,비대면
942,화학공학과,4,전공선택,109404-03,여성엔지니어를위한실험실습(2),1,0,김석순,"Wed:10,11",공대2-9101,,,"대면, 합반 / 대면"
943,화학공학과,1,전공선택,111266-01,기초창의공학설계,3,0,김석순,"Mon:6,7,8Wed:2,3,4",공대5-8114,,,대면
944,화학공학과,2,전공선택,100306-01,공업화학실험,2,0,김석준,"Thu:1,2,3,4",공대2-9401,,,대면
945,화학공학과,2,전공선택,101501-01,석유화학공업,3,0,정영민,"Tue:2,3Wed:7",공대2-9508,,,대면
946,화학공학과,2,전공선택,102289-01,유기화학(2),3,0,김석순,"Tue:6,7Thu:8",공대2-9508,,,대면
947,화학공학과,2,전공선택,104048-01,화공열역학(2),2,0,김석준,"Mon:6,7Wed:6",공대2-9508,,,대면
948,화학공학과,2,전공선택,109473-01,전기화학공학,2,0,심중표,"Mon:3,4Wed:1",공대2-9508,,,대면
949,화학공학과,3,전공선택,101156-01,반응공학(2),3,0,송병호,"Mon:1,2Tue:1",원격강의,,,비대면
950,화학공학과,3,전공선택,104084-01,화학공학실험(2),2,0,송병호,"Thu:6,7,8,9",공대2-9409,,,대면
951,화학공학과,3,전공선택,107142-01,화공열전달,2,0,이상철,"Wed:4Thu:1,2",공대2-9509,,,대면
952,화학공학과,3,전공선택,107778-01,고분자공학및실험,3,0,김석준,"Tue:3,4Wed:2,3",공대2-9509,,,대면
953,화학공학과,3,전공필수,100325-01,공정제어및실험,3,0,황영보,"Wed:6,7Fri:6,7",공대2-9509,,,대면
954,화학공학과,3,전공필수,111770-01,화공창의종합설계(1),1,0,심중표,"Fri:3,4",공대2-9509,,,대면
955,화학공학과,3,전공필수,112771-01,분리공정및실습,3,0,이상철,"Mon:6,7Tue:6,7",공대2-9509,,,대면
956,화학공학과,4,전공선택,107753-11,현장종합실습(2),15,0,심중표,Sat:1,공대2-9507,,,대면
957,화학공학과,4,전공선택,110358-01,공정설계및안전,2,0,황영보,"Mon:6,7Wed:2",공대2-9507,,,대면
958,화학공학과,4,전공선택,111262-01,화학공학실무,3,0,정영민,"Mon:8,9Wed:3",공대2-9507,,,대면
959,환경공학과,4,전공선택,109404-03,여성엔지니어를위한실험실습(2),1,0,김석순,"Wed:10,11",공대2-9101,,,"대면, 합반 / 대면"
960,환경공학과,1,전공선택,109445-01,환경공학개론,3,0,정승우,"Wed:2Thu:1,2",해대2-702207,,,대면
961,환경공학과,2,전공선택,104190-01,환경화학,3,0,신재돈,"Wed:3Fri:1,2",해대2-702107,,,대면
962,환경공학과,2,전공선택,109438-01,대기오염학,3,0,,"Tue:2Fri:3,4",해대2-702106,,,대면
963,환경공학과,2,전공선택,112765-01,전과정평가및실습,3,0,정승우,"Mon:6,7Tue:6,7",해대2-702107,,,대면
964,환경공학과,2,전공선택,115535-01,고형폐기물관리,3,0,정주형,"Tue:3Thu:3,4",해대2-702107,,,대면
965,환경공학과,2,전공선택,116087-01,토양오염관리및설계,3,0,김강주,"Mon:1,2Wed:1,2",해대2-702107,,,대면
966,환경공학과,3,전공선택,101370-01,산업환경관리및실습,3,0,,"Tue:6,7Thu:8,9",해대2-702106,,,대면
967,환경공학과,3,전공선택,101737-02,수질분석및실험,3,0,정주형,"Tue:1,2Thu:6,7",해대2-702412,,,대면
968,환경공학과,3,전공선택,101737-03,수질분석및실험,3,0,신재돈,"Tue:3,4Thu:3,4",해대2-702412,,,대면
969,환경공학과,3,전공선택,104134-01,환경관계법규,3,0,유선재,"Mon:1,2Wed:1",해대2-702412,,,대면
970,환경공학과,3,전공선택,111313-01,환경독성학,3,0,황갑수,"Mon:3,4Wed:3",해대2-702106,,,대면
971,환경공학과,3,전공선택,115983-01,환경공학종합설계,3,0,김강주,"Tue:8,9Wed:2",해대2-702105,,,대면
972,환경공학과,3,전공선택,116088-01,물리화학적수처리및실험,3,0,신재돈,"Wed:6,7Thu:1,2",해대2-702106,,,대면
973,환경공학과,3,전공필수,101390-01,상하수도공학및실습,3,0,김종구,"Mon:8Fri:1,2,3",해대2-702412,,,대면
974,환경공학과,3,전공필수,101390-02,상하수도공학및실습,3,0,김종구,"Mon:9Fri:6,7,8",해대2-702412,,,대면
975,환경공학과,4,전공선택,101744-01,수처리장치설계및연습,3,0,정병곤,"Mon:6,7,8,9",해대2-702105,,,대면
976,환경공학과,4,전공선택,104147-01,환경모델링및실습,3,0,김종구,"Tue:6,7Wed:6,7",해대2-702412,,,대면
