id,day_night,university,department,major_area,grade,course_type,course_number,course_name,section,credits,theory_hours,practice_hours,professor,class_time,class_type
326,야간,경영특성화대학,회계학부,회계,1,전공선택,104201,회계원리(2),03,3,3,0,고대영,"Tue:11,12,13",대면
327,야간,경영특성화대학,회계학부,회계,1,전공선택,112398,현장실무(2),02,3,0,0,이성균,Sat:1,대면
328,야간,경영특성화대학,회계학부,회계,2,전공선택,102240,원가회계(2),01,3,3,0,박경원,"Tue:11,12,13",대면
329,야간,경영특성화대학,회계학부,회계,2,전공선택,112400,현장실무(4),01,3,0,0,이성균,Sat:2,대면
330,야간,경영특성화대학,회계학부,회계,2,전공선택,115807,중급회계(3),02,3,3,0,고대영,"Mon:11,12,13",대면
331,야간,경영특성화대학,회계학부,회계,2,전공선택,115808,중급회계(4),02,3,3,0,양동재,"Thu:11,12,13",대면
332,야간,경영특성화대학,회계학부,회계,3,전공선택,110754,부가가치세회계,02,3,3,0,최강득,"Thu:11,12,13",대면
333,야간,경영특성화대학,회계학부,회계,3,전공선택,112020,관리회계(2),02,3,3,0,박경원,"Mon:11,12,13",대면
334,야간,경영특성화대학,회계학부,회계,3,전공선택,112402,현장실무(6),01,3,0,0,이성균,Sat:3,대면
335,야간,경영특성화대학,회계학부,회계,3,전공선택,115812,소득세회계(1),02,3,3,0,최강득,"Tue:11,12Wed:11",대면
336,야간,경영특성화대학,회계학부,회계,3,전공선택,115813,소득세회계(2),02,3,3,0,최강득,"Tue:13Wed:12,13",대면
337,야간,경영특성화대학,회계학부,회계,4,전공선택,103477,투자론,02,3,3,0,이철수,"Tue:11,12,13",대면
338,야간,경영특성화대학,회계학부,회계,4,전공선택,109357,재무분석,02,3,3,0,양동재,"Mon:11,12,13",대면
339,야간,경영특성화대학,회계학부,회계,4,전공선택,112404,현장실무(8),01,3,0,0,이성균,Sat:4,대면
340,야간,경영특성화대학,회계학부,회계,4,전공선택,113397,제조업의회계실무,02,3,3,0,안창호,"Thu:11,12,13",대면
341,야간,경영특성화대학,회계학부,회계,4,전공선택,115814,고급회계(2),02,3,3,0,양동재,"Wed:11,12,13",대면
342,주간,경영특성화대학,금융부동산경제학과,금융부동산경제,1,전공선택,100202,경제학원론,01,3,3,0,양정승,"Wed:6Thu:1,2",대면
343,주간,경영특성화대학,금융부동산경제학과,금융부동산경제,1,전공필수,100603,기초통계학,01,3,3,0,박승규,"Tue:1,2Thu:3",대면
344,주간,경영특성화대학,금융부동산경제학과,금융부동산경제,2,전공선택,100090,거시경제학(2),01,3,3,0,박승규,"Tue:3Thu:1,2",대면
345,주간,경영특성화대학,금융부동산경제학과,금융부동산경제,2,전공선택,101127,미시경제학(2),01,3,3,0,양정승,"Mon:8Tue:6,7",대면
346,주간,경영특성화대학,금융부동산경제학과,금융부동산경제,2,전공선택,107595,세계경제사,01,3,3,0,김민영,"Mon:6,7Wed:7",대면
347,주간,경영특성화대학,금융부동산경제학과,금융부동산경제,2,전공선택,113261,재테크론,01,3,3,0,박재필,"Mon:1,2Wed:3",대면
348,주간,경영특성화대학,금융부동산경제학과,금융부동산경제,3,전공선택,100185,경제발전론,01,3,3,0,김민영,"Tue:6,7Wed:6",대면
349,주간,경영특성화대학,금융부동산경제학과,금융부동산경제,3,전공선택,100633,노동경제학,01,3,3,0,양정승,"Mon:6,7Wed:7",대면
350,주간,경영특성화대학,금융부동산경제학과,금융부동산경제,3,전공선택,102709,재정학,01,3,3,0,최내인,"Tue:8Thu:6,7",대면
351,주간,경영특성화대학,금융부동산경제학과,금융부동산경제,3,전공선택,109120,증권투자론,01,3,3,0,박재필,"Tue:1,2Thu:3",대면
352,주간,경영특성화대학,금융부동산경제학과,금융부동산경제,4,전공선택,107598,산업경제세미나,01,3,3,0,최내인,"Tue:6,7Thu:8",대면
353,주간,경영특성화대학,금융부동산경제학과,금융부동산경제,4,전공선택,112013,생태문화경제론,01,3,3,0,김민영,"Tue:1,2Thu:3",대면
354,주간,경영특성화대학,금융부동산경제학과,금융부동산경제,4,전공선택,112713,지역전략산업론,01,3,3,0,박승규,"Mon:6,7Wed:2",대면
355,주간,경영특성화대학,벤처창업학과,벤처창업,1,전공선택,114585,창의적사고기법과창업,01,3,3,0,김공수,"Tue:3,4Wed:4",대면
356,주간,경영특성화대학,벤처창업학과,벤처창업,1,전공선택,114993,기술창업경영,01,3,3,0,안철옥,"Wed:2,3Fri:3",대면
357,주간,경영특성화대학,벤처창업학과,벤처창업,2,전공선택,113741,화장품및생약의원리와제조,01,3,3,0,이인아,"Tue:2,3Fri:1",대면
358,주간,경영특성화대학,벤처창업학과,벤처창업,2,전공선택,113745,창의적비즈니스모델,01,3,3,0,권기철,"Mon:2,3,4",대면
359,주간,경영특성화대학,벤처창업학과,벤처창업,2,전공선택,113749,CEO특강,01,3,3,0,김현철,"Mon:1Wed:3,4",대면
360,주간,경영특성화대학,벤처창업학과,벤처창업,2,전공선택,114996,리더십과조직행동,01,3,3,0,김공수,"Thu:2,3,5",대면
361,주간,경영특성화대학,벤처창업학과,벤처창업,2,전공선택,114998,시장및상권분석,01,3,3,0,안철옥,"Tue:5,6Thu:1",대면
362,주간,경영특성화대학,벤처창업학과,벤처창업,3,전공선택,101573,세무회계,01,3,3,0,안창호,"Tue:2Thu:7,8",대면
363,주간,경영특성화대학,벤처창업학과,벤처창업,3,전공선택,114995,창업과거시경제환경,01,3,3,0,김현철,"Tue:3,8,9",대면
364,주간,경영특성화대학,벤처창업학과,벤처창업,3,전공선택,114999,창업기업의가상경영,01,3,3,0,김공수,"Mon:6,8,9",대면
365,주간,경영특성화대학,벤처창업학과,벤처창업,3,전공선택,115000,사업계획수립,01,3,3,0,박윤수,"Tue:5,6Wed:2",대면
366,주간,경영특성화대학,벤처창업학과,벤처창업,3,전공선택,115001,생산및서비스운영관리,01,3,3,0,안철옥,"Wed:5,6,7",대면
367,주간,경영특성화대학,벤처창업학과,벤처창업,3,전공선택,115138,기술평가와기술사업화,01,3,3,0,박윤수,"Tue:7Wed:3,4",대면
368,주간,경영특성화대학,벤처창업학과,벤처창업,4,전공선택,107280,캡스톤디자인(2),18,3,3,0,박윤수,"Tue:9,10Thu:9",대면
369,주간,경영특성화대학,벤처창업학과,벤처창업,4,전공선택,107753,현장종합실습(2),21,15,0,0,박윤수,"Sat:2,3,5",대면
370,주간,경영특성화대학,벤처창업학과,벤처창업,4,전공선택,110225,마케팅커뮤니케이션,01,3,3,0,안철옥,"Tue:7,8Fri:5",대면
371,주간,경영특성화대학,무역학과,무역,1,전공선택,112637,국제무역의실제,01,3,3,0,김기정,"Mon:9Tue:8,9",대면
372,주간,경영특성화대학,무역학과,무역,1,전공선택,112687,비즈니스매너,03,3,3,0,양우영,"Mon:3Thu:1,2",대면
373,주간,경영특성화대학,무역학과,무역,2,전공선택,100444,국제금융론,01,3,3,0,이양승,"Tue:6,7Thu:8",대면
374,주간,경영특성화대학,무역학과,무역,2,전공선택,101015,무역영어,01,3,3,0,김기선,"Mon:6,7Wed:4",대면
375,주간,경영특성화대학,무역학과,무역,2,전공선택,107053,글로벌마케팅,01,3,3,0,여찬구,"Tue:2,3Thu:3",대면
376,주간,경영특성화대학,무역학과,무역,2,전공선택,112014,국제무역환경론,01,3,3,0,양우영,"Mon:8Wed:6,7",대면
377,주간,경영특성화대학,무역학과,무역,2,전공필수,104650,국제운송론,01,3,3,0,서선애,"Wed:2,3Tue:9",대면
378,주간,경영특성화대학,무역학과,무역,3,전공선택,100453,국제물류관리론,01,3,3,0,서선애,"Tue:2,3Thu:1",대면
379,주간,경영특성화대학,무역학과,무역,3,전공선택,101895,신용장론,01,3,3,0,김기선,"Tue:6,7Wed:3",대면
380,주간,경영특성화대학,무역학과,무역,3,전공선택,103446,통상정책론,01,3,3,0,이양승,"Mon:6,7Wed:5",대면
381,주간,경영특성화대학,무역학과,무역,3,전공선택,103738,해상보험론,01,3,3,0,김기정,"Tue:5Wed:1,2",대면
382,주간,경영특성화대학,무역학과,무역,3,전공선택,115816,E-Trade와디지털마케팅,01,3,3,0,여찬구,"Mon:2,3Thu:2",대면
383,주간,경영특성화대학,무역학과,무역,4,전공선택,101010,무역사례연구,01,3,3,0,김기선,"Tue:8,9Thu:4",대면
384,주간,경영특성화대학,무역학과,무역,4,전공선택,112691,무역정보론,01,3,3,0,이양승,"Wed:6,7Thu:3",대면
385,주간,경영특성화대학,무역학과,무역,4,전공선택,112695,최신유통물류기법,01,3,3,0,서선애,"Mon:4Tue:6,7",대면
386,주간,경영특성화대학,무역학과,무역,4,전공선택,114955,기업리스크관리,01,3,3,0,양우영,"Mon:5Thu:6,7",대면
387,주간,경영특성화대학,무역학과,무역,4,전공선택,115818,글로벌기업전략,01,3,3,0,여찬구,"Mon:8,9Tue:5",대면
388,주간,자율전공대학,미술학과,미술,1,전공선택,101741,수채화(2),01,1,0,2,황초롱,"Fri:8,9",대면
389,주간,자율전공대학,미술학과,미술,1,전공선택,103631,한국미술사,01,2,2,0,김명숙,"Tue:6,7",대면
390,주간,자율전공대학,미술학과,미술,1,전공선택,109420,채묵화(2),01,1,0,2,정원용,"Fri:6,7",대면
391,주간,자율전공대학,미술학과,미술,1,전공선택,112649,아이디어스케치시현,01,1,0,2,이상미,"Wed:6,7",대면
392,주간,자율전공대학,미술학과,미술,1,전공선택,116269,기초입체(2),01,1,0,2,임영희,"Tue:2,3",대면
393,주간,자율전공대학,미술학과,미술,2,전공선택,100855,동양미술사,01,3,3,0,김경희,"Tue:4,5,6",대면
394,주간,자율전공대학,미술학과,미술,2,전공선택,103020,조소기법(2),01,3,0,6,임영희,"Mon:2,3,4Wed:2,3,4",대면
395,주간,자율전공대학,미술학과,미술,2,전공선택,103555,표현기법,01,3,1,4,장용선,"Thu:1,2,3,4,5",대면
396,주간,자율전공대학,미술학과,미술,2,전공필수,100879,동양화기법(2),01,3,0,6,김정숙,"Thu:7,8,9Fri:7,8,9",대면
397,주간,자율전공대학,미술학과,미술,2,전공필수,101485,서양화기법(2),01,3,0,6,고석인,"Mon:7,8,9Tue:7,8,9",대면
398,주간,자율전공대학,미술학과,미술,3,전공선택,108695,서양화실기,01,3,0,6,배수정,"Tue:2,3,4Wed:5,6,7",대면
399,주간,자율전공대학,미술학과,미술,3,전공선택,109424,현대문인화(2),01,2,1,2,김혜경,"Thu:5,6,7",대면
400,주간,자율전공대학,미술학과,미술,3,전공선택,110575,한국화실기,01,3,0,6,기원진,"Mon:7,8,9Fri:5,6,7",대면
401,주간,자율전공대학,미술학과,미술,3,전공선택,112654,공공미술,01,2,1,2,고석인,"Mon:2,3,4",대면
402,주간,자율전공대학,미술학과,미술,3,전공선택,115801,3D프린팅,01,2,1,2,김경아,"Thu:8,9,10",대면
403,주간,자율전공대학,미술학과,미술,3,전공선택,116271,입체표현(2),01,3,0,6,김경아,"Tue:1,5,6,7,8,9",대면
404,주간,자율전공대학,미술학과,미술,4,전공선택,109426,현대서양화실기(2),01,3,0,6,고석인,"Mon:2,3,4,7,8,9",대면
405,주간,자율전공대학,미술학과,미술,4,전공선택,109620,캡스톤디자인,01,1,0,2,임영희,"Mon:5,6",대면
406,주간,자율전공대학,미술학과,미술,4,전공선택,110571,현대한국화실기(2),01,3,0,6,김정숙,"Tue:5,6,7Wed:2,3,4",대면
407,주간,자율전공대학,미술학과,미술,4,전공선택,113248,문화예술교육현장의이해와실습,01,2,2,0,김순희,"Tue:2,3",대면
408,주간,자율전공대학,미술학과,미술,4,전공선택,116273,공공미술(입체)(2),01,3,0,6,임영희,"Wed:5,6,7Fri:5,6,7",대면
409,주간,자율전공대학,음악과,음악,1,전공선택,103685,합창관현악(2),01,1,0,2,이현주,"Tue:7,8",대면
410,주간,자율전공대학,음악과,음악,1,전공선택,103685,합창관현악(2),02,1,0,2,최종윤,"Thu:7,8",대면
411,주간,자율전공대학,음악과,음악,1,전공선택,109430,기초실기(2),01,2,0,1,박규연,Sat:1,대면
412,주간,자율전공대학,음악과,음악,1,전공선택,109430,기초실기(2),02,2,0,1,김준,"Sat:1,2",대면
413,주간,자율전공대학,음악과,음악,1,전공선택,109430,기초실기(2),03,2,0,1,최명훈,Sat:1,대면
414,주간,자율전공대학,음악과,음악,1,전공선택,109430,기초실기(2),04,2,0,1,정혜연,Sat:1,대면
415,주간,자율전공대학,음악과,음악,1,전공선택,109430,기초실기(2),05,2,0,1,이현주,Sat:1,대면
416,주간,자율전공대학,음악과,음악,1,전공선택,109430,기초실기(2),06,2,0,1,인덕희,Sat:1,대면
417,주간,자율전공대학,음악과,음악,1,전공선택,109430,기초실기(2),07,2,0,1,현가람,Sat:1,대면
418,주간,자율전공대학,음악과,음악,1,전공선택,109430,기초실기(2),08,2,0,1,권현경,Sat:1,대면
419,주간,자율전공대학,음악과,음악,1,전공선택,109430,기초실기(2),09,2,0,1,양윤정,Sat:1,대면
420,주간,자율전공대학,음악과,음악,1,전공선택,109430,기초실기(2),10,2,0,1,이지연,"Sat:1,2,4,5",대면
421,주간,자율전공대학,음악과,음악,1,전공선택,109430,기초실기(2),11,2,0,1,조지훈,"Sat:1,2,4,5",대면
422,주간,자율전공대학,음악과,음악,1,전공선택,109430,기초실기(2),12,2,0,1,신규강사,"Sat:1,2",대면
423,주간,자율전공대학,음악과,음악,1,전공선택,110457,기초시창청음(2),01,2,2,0,국지영,"Tue:5,6",대면
424,주간,자율전공대학,음악과,음악,2,전공선택,100341,관악합주(2),01,1,0,2,이현주,"Wed:6,7",대면
425,주간,자율전공대학,음악과,음악,2,전공선택,101474,서양음악사,01,2,2,0,이경숙,"Thu:2,3",대면
426,주간,자율전공대학,음악과,음악,2,전공선택,101974,앙상블(2),01,2,2,0,육민경,"Mon:1,2",대면
427,주간,자율전공대학,음악과,음악,2,전공선택,101974,앙상블(2),02,2,2,0,인덕희,"Tue:1,2",대면
428,주간,자율전공대학,음악과,음악,2,전공선택,101974,앙상블(2),03,2,2,0,이영미,"Tue:7,8",대면
429,주간,자율전공대학,음악과,음악,2,전공선택,102106,연주(2),01,1,0,2,박규연,"Mon:8,9",대면
430,주간,자율전공대학,음악과,음악,2,전공선택,102966,제2실기(2),01,1,0,1,안소영,Sat:1,대면
431,주간,자율전공대학,음악과,음악,2,전공선택,102966,제2실기(2),02,1,0,1,윤국열,Sat:1,대면
432,주간,자율전공대학,음악과,음악,2,전공선택,102966,제2실기(2),03,1,0,1,유미나,Sat:1,대면
433,주간,자율전공대학,음악과,음악,2,전공선택,102966,제2실기(2),04,1,0,1,나수연,Sat:1,대면
434,주간,자율전공대학,음악과,음악,2,전공선택,102966,제2실기(2),05,1,0,1,음악시간,Sat:1,대면
435,주간,자율전공대학,음악과,음악,2,전공선택,102966,제2실기(2),06,1,0,1,인덕희,Sat:1,대면
436,주간,자율전공대학,음악과,음악,2,전공선택,103687,합창관현악(4),01,1,0,2,이현주,"Tue:7,8",대면
437,주간,자율전공대학,음악과,음악,2,전공선택,103687,합창관현악(4),02,1,0,2,최종윤,"Thu:7,8",대면
438,주간,자율전공대학,음악과,음악,2,전공선택,104249,음악교육론,01,2,2,0,정혜연,"Tue:5,6",대면
439,주간,자율전공대학,음악과,음악,2,전공선택,112676,화성학(2),01,2,2,0,장상영,"Wed:4,5",대면
440,주간,자율전공대학,음악과,음악,2,전공선택,113245,음악교육프로그램연구및개발,01,2,2,0,최한별,"Wed:2,3",대면
441,주간,자율전공대학,음악과,음악,2,전공선택,113246,문화예술교육개론,01,2,2,0,최한별,"Wed:4,5",대면
442,주간,자율전공대학,음악과,음악,2,전공선택,116106,실용건반,01,2,2,0,심선혜,"Thu:5,6",대면
443,주간,자율전공대학,음악과,음악,2,전공필수,109432,기초실기(4),01,2,0,1,김준,Sat:3,대면
444,주간,자율전공대학,음악과,음악,2,전공필수,109432,기초실기(4),02,2,0,1,최명훈,Sat:3,대면
445,주간,자율전공대학,음악과,음악,2,전공필수,109432,기초실기(4),03,2,0,1,정혜연,"Sat:3,4",대면
446,주간,자율전공대학,음악과,음악,2,전공필수,109432,기초실기(4),04,2,0,1,이재식,Sat:3,대면
447,주간,자율전공대학,음악과,음악,2,전공필수,109432,기초실기(4),05,2,0,1,김유리,Sat:3,대면
448,주간,자율전공대학,음악과,음악,2,전공필수,109432,기초실기(4),06,2,0,1,정기원,Sat:3,대면
449,주간,자율전공대학,음악과,음악,2,전공필수,109432,기초실기(4),07,2,0,1,나수연,Sat:3,대면
450,주간,자율전공대학,음악과,음악,2,전공필수,109432,기초실기(4),08,2,0,1,양영욱,Sat:3,대면
451,주간,자율전공대학,음악과,음악,2,전공필수,109432,기초실기(4),09,2,0,1,현가람,Sat:3,대면
452,주간,자율전공대학,음악과,음악,2,전공필수,109432,기초실기(4),10,2,0,1,이윤지,"Sat:3,4",대면
453,주간,자율전공대학,음악과,음악,2,전공필수,109432,기초실기(4),11,2,0,1,윤규섭,"Sat:1,2,4,5,7,8",대면
454,주간,자율전공대학,음악과,음악,3,전공선택,100022,France Diction.M,01,2,2,0,이영미,"Tue:2,3",대면
455,주간,자율전공대학,음악과,음악,3,전공선택,100343,관악합주(4),01,1,0,2,이현주,"Wed:6,7",대면
456,주간,자율전공대학,음악과,음악,3,전공선택,100345,관현악법,01,2,2,0,이경숙,"Thu:4,5",대면
457,주간,자율전공대학,음악과,음악,3,전공선택,102108,연주(4),01,1,0,2,이현주,"Mon:8,9",대면
458,주간,자율전공대학,음악과,음악,3,전공선택,103689,합창관현악(6),01,1,0,2,이현주,"Tue:7,8",대면
459,주간,자율전공대학,음악과,음악,3,전공선택,103689,합창관현악(6),02,1,0,2,최종윤,"Thu:7,8",대면
460,주간,자율전공대학,음악과,음악,3,전공선택,107876,컴퓨터음악,01,2,2,0,국지영,"Tue:3,4",대면
461,주간,자율전공대학,음악과,음악,3,전공선택,113247,피아노교수법,01,2,2,0,박규연,"Thu:1,2",대면
462,주간,자율전공대학,음악과,음악,3,전공선택,116018,K-POP응용,01,2,2,0,장상영,"Wed:2,3",대면
463,주간,자율전공대학,음악과,음악,3,전공필수,110404,전공실습(2),01,2,0,1,김준,"Sat:5,6",대면
464,주간,자율전공대학,음악과,음악,3,전공필수,110404,전공실습(2),02,2,0,1,최명훈,Sat:5,대면
465,주간,자율전공대학,음악과,음악,3,전공필수,110404,전공실습(2),03,2,0,1,정혜연,"Sat:5,6",대면
466,주간,자율전공대학,음악과,음악,3,전공필수,110404,전공실습(2),04,2,0,1,이재식,"Sat:5,6",대면
467,주간,자율전공대학,음악과,음악,3,전공필수,110404,전공실습(2),05,2,0,1,김유리,Sat:5,대면
468,주간,자율전공대학,음악과,음악,3,전공필수,110404,전공실습(2),06,2,0,1,정기원,Sat:5,대면
469,주간,자율전공대학,음악과,음악,3,전공필수,110404,전공실습(2),07,2,0,1,나수연,Sat:5,대면
470,주간,자율전공대학,음악과,음악,3,전공필수,110404,전공실습(2),08,2,0,1,고길영,Sat:5,대면
471,주간,자율전공대학,음악과,음악,3,전공필수,110404,전공실습(2),09,2,0,1,양영욱,Sat:5,대면
472,주간,자율전공대학,음악과,음악,3,전공필수,110404,전공실습(2),10,2,0,1,안소영,Sat:5,대면
473,주간,자율전공대학,음악과,음악,3,전공필수,110404,전공실습(2),11,2,0,1,김정훈,Sat:5,대면
474,주간,자율전공대학,음악과,음악,3,전공필수,110404,전공실습(2),12,2,0,1,김민재,Sat:5,대면
475,주간,자율전공대학,음악과,음악,3,전공필수,110404,전공실습(2),13,2,0,1,육민경,"Sat:5,6",대면
476,주간,자율전공대학,음악과,음악,3,전공필수,110404,전공실습(2),14,2,0,1,심수현,"Sat:5,6",대면
477,주간,자율전공대학,음악과,음악,3,전공필수,110404,전공실습(2),15,2,0,1,양윤정,Sat:5,대면
478,주간,자율전공대학,음악과,음악,3,전공필수,110404,전공실습(2),16,2,0,1,이윤지,"Sat:5,6,8,9",대면
479,주간,자율전공대학,음악과,음악,3,전공필수,110404,전공실습(2),17,2,0,1,이지연,"Sat:6,7",대면
480,주간,자율전공대학,음악과,음악,3,전공필수,110404,전공실습(2),18,2,0,1,최한별,Sat:5,대면
481,주간,자율전공대학,음악과,음악,3,전공필수,110404,전공실습(2),19,2,0,1,조지훈,Sat:6,대면
482,주간,자율전공대학,음악과,음악,4,전공선택,103691,합창관현악(8),01,1,0,2,이현주,"Tue:7,8",대면
483,주간,자율전공대학,음악과,음악,4,전공선택,103691,합창관현악(8),02,1,0,2,최종윤,"Thu:7,8",대면
484,주간,자율전공대학,음악과,음악,4,전공선택,107860,전공실기,01,2,0,1,박규연,"Sat:7,8",대면
485,주간,자율전공대학,음악과,음악,4,전공선택,107860,전공실기,02,2,0,1,김준,"Sat:7,8",대면
486,주간,자율전공대학,음악과,음악,4,전공선택,107860,전공실기,03,2,0,1,정혜연,Sat:7,대면
487,주간,자율전공대학,음악과,음악,4,전공선택,107860,전공실기,04,2,0,1,이현주,"Sat:7,8",대면
488,주간,자율전공대학,음악과,음악,4,전공선택,107860,전공실기,05,2,0,1,이재식,"Sat:7,8",대면
489,주간,자율전공대학,음악과,음악,4,전공선택,107860,전공실기,06,2,0,1,김유리,Sat:7,대면
490,주간,자율전공대학,음악과,음악,4,전공선택,107860,전공실기,07,2,0,1,정기원,"Sat:7,8",대면
491,주간,자율전공대학,음악과,음악,4,전공선택,107860,전공실기,08,2,0,1,나수연,Sat:7,대면
492,주간,자율전공대학,음악과,음악,4,전공선택,107860,전공실기,09,2,0,1,인덕희,Sat:7,대면
493,주간,자율전공대학,음악과,음악,4,전공선택,107860,전공실기,10,2,0,1,손인호,Sat:7,대면
494,주간,자율전공대학,음악과,음악,4,전공선택,107860,전공실기,11,2,0,1,양영욱,Sat:7,대면
495,주간,자율전공대학,음악과,음악,4,전공선택,107860,전공실기,12,2,0,1,안소영,"Sat:7,8",대면
496,주간,자율전공대학,음악과,음악,4,전공선택,107860,전공실기,13,2,0,1,손성한,Sat:7,대면
497,주간,자율전공대학,음악과,음악,4,전공선택,107860,전공실기,14,2,0,1,김민재,Sat:7,대면
498,주간,자율전공대학,음악과,음악,4,전공선택,107860,전공실기,15,2,0,1,현가람,Sat:7,대면
499,주간,자율전공대학,음악과,음악,4,전공선택,107860,전공실기,16,2,0,1,조지훈,Sat:7,대면
500,주간,자율전공대학,음악과,음악,4,전공선택,107860,전공실기,18,2,0,1,최한별,Sat:7,대면
501,주간,자율전공대학,음악과,음악,4,전공선택,107860,전공실기,19,2,0,1,이용희,Sat:7,대면
502,주간,자율전공대학,음악과,음악,4,전공선택,109620,캡스톤디자인,03,2,0,4,이현주,"Mon:6,7Thu:2,3",대면
503,주간,자율전공대학,음악과,음악,4,전공선택,116107,퓨전국악,01,2,2,0,이용희,"Fri:6,7",대면
504,주간,자율전공대학,음악과,음악,4,전공선택,116108,뮤지컬클래스,01,2,2,0,이영미,"Tue:5,6",대면
505,주간,자율전공대학,조선공학과,조선공학,1,전공선택,102958,정역학,01,3,3,0,전해명,"Wed:5Fri:2,3",대면
506,주간,자율전공대학,조선공학과,조선공학,1,전공선택,116030,3D CAD,01,2,1,2,서대원,"Tue:6Thu:8,9",대면
507,주간,자율전공대학,조선공학과,조선공학,1,전공필수,110068,창의적설계입문,01,2,2,0,노재규,"Wed:6,7",대면
508,주간,자율전공대학,조선공학과,조선공학,2,전공선택,100883,동역학,01,3,3,0,문병영,"Tue:7Wed:6,7",대면
509,주간,자율전공대학,조선공학과,조선공학,2,전공선택,102395,응용고체역학,01,3,3,0,정한구,"Tue:1,2Thu:3",대면
510,주간,자율전공대학,조선공학과,조선공학,2,전공선택,115854,생산시스템,01,3,3,0,노재규,"Tue:6Mon:8,9",대면
511,주간,자율전공대학,조선공학과,조선공학,2,전공필수,108918,유체역학1,01,3,3,0,서대원,"Mon:7Wed:2,3",대면
512,주간,자율전공대학,조선공학과,조선공학,3,전공선택,104025,현장실습(2),13,3,0,0,서대원,Sat:1,대면
513,주간,자율전공대학,조선공학과,조선공학,3,전공선택,109833,선체구조설계,01,3,2,2,정한구,"Mon:8,9Wed:2,3",대면
514,주간,자율전공대학,조선공학과,조선공학,3,전공선택,110033,구조역학실험,01,1,0,2,정한구,"Thu:6,7",대면
515,주간,자율전공대학,조선공학과,조선공학,3,전공선택,110987,선박진동학,01,3,3,0,문병영,"Tue:6Thu:8,9",대면
516,주간,자율전공대학,조선공학과,조선공학,3,전공선택,110989,부유체운동조종론,01,3,3,0,서대원,"Tue:3Thu:2,3",대면
517,주간,자율전공대학,조선공학과,조선공학,3,전공선택,111254,프로젝트LAB(2),02,2,1,2,임남원,"Fri:5,6,7",대면
518,주간,자율전공대학,조선공학과,조선공학,4,전공선택,109842,특수선설계,01,3,3,0,문병영,"Wed:5Thu:5,6",대면
519,주간,자율전공대학,조선공학과,조선공학,4,전공선택,110172,캡스톤설계(2),01,2,0,4,오정근,"Mon:6,7Mon:1,2",대면
520,주간,자율전공대학,조선공학과,조선공학,4,전공선택,111761,R&D인턴십(2),02,15,0,0,서대원,Sat:2,대면
521,주간,자율전공대학,조선공학과,조선공학,4,전공선택,111785,조선해양공학특강,01,3,3,0,서대원,"Tue:8,9,10",대면
522,주간,자율전공대학,조선공학과,조선공학,4,전공선택,111787,프로젝트Lab(4),01,2,1,2,오정근,"Fri:2,3,4",대면
523,야간,자율전공대학,조선공학과,조선공학,1,전공선택,102958,정역학,06,3,3,0,유건이,"Tue:11,12,13",대면
524,야간,자율전공대학,조선공학과,조선공학,1,전공선택,111895,엔지니어링입문,02,3,3,0,미정기공,"Mon:11,12,13",대면
525,야간,자율전공대학,조선공학과,조선공학,1,전공선택,111898,전산실무,02,3,3,0,김은미,"Wed:11,12,13",대면
526,야간,자율전공대학,조선공학과,조선공학,1,전공선택,112398,현장실무(2),01,3,0,0,서대원,Sat:3,대면
527,주간,자율전공대학,자율전공학부,자율,1,전공선택,116424,진로및전공설계,01,3,3,0,진준화,"Mon:3,4Wed:1",대면
528,주간,융합과학공학대학,전자공학과,전자공,1,전공선택,107698,디지털공학및실습,01,3,2,2,정준모,"Thu:6,7Tue:8,9",대면
529,주간,융합과학공학대학,전자공학과,전자공,1,전공선택,115959,기초전자설계,01,1,0,2,정학기,"Thu:3,4",대면
530,주간,융합과학공학대학,전자공학과,전자공,2,전공선택,100606,기초회로실험,01,3,1,4,정학기,"Tue:1,2,3,4,5",대면
531,주간,융합과학공학대학,전자공학과,전자공,2,전공선택,101077,물리전자공학(2),01,3,3,0,정학기,"Mon:3,4Wed:3",대면
532,주간,융합과학공학대학,전자공학과,전자공,2,전공선택,102760,전기자기학,01,3,2,2,이재호,"Wed:1,2Thu:3,4",대면
533,주간,융합과학공학대학,전자공학과,전자공,2,전공선택,106635,회로이론,01,3,3,0,김변곤,"Thu:6,7Mon:8",대면
534,주간,융합과학공학대학,전자공학과,전자공,2,전공필수,100241,고급프로그래밍,01,3,2,2,정준모,"Mon:6,7Thu:1,2",대면
535,주간,융합과학공학대학,전자공학과,전자공,3,전공선택,100954,마이크로프로세서,01,3,2,2,김변곤,"Fri:1,2Mon:3,4",대면
536,주간,융합과학공학대학,전자공학과,전자공,3,전공선택,104025,현장실습(2),05,3,0,0,정학기,Sat:1,대면
537,주간,융합과학공학대학,전자공학과,전자공,3,전공선택,110288,SoC설계및실습,01,3,2,2,정준모,"Mon:8,9Wed:2,3",대면
538,주간,융합과학공학대학,전자공학과,전자공,3,전공선택,110301,전자파응용,01,3,3,0,김명수,"Mon:6Wed:6,7",대면
539,주간,융합과학공학대학,전자공학과,전자공,3,전공선택,110332,전자회로및실습,01,3,2,2,김변곤,"Fri:3,4Thu:8,9",대면
540,주간,융합과학공학대학,전자공학과,전자공,3,전공선택,110602,반도체응용,01,3,3,0,정학기,"Wed:1Thu:6,7",대면
